trade_id,trade_date,settlement_date,status,amount,counterparty,instrument_type,currency
6873,11/03/2024,13/03/2024,Settled,620381.33,Counterparty_37,FX,GBP
3715,11/03/2024,13/03/2024,Settled,990118.74,Counterparty_47,Derivative,USD
658,11/03/2024,13/03/2024,Settled,363719.21,Counterparty_37,Derivative,EUR
7616,11/03/2024,13/03/2024,Settled,448959.43,Counterparty_40,Derivative,EUR
2587,11/03/2024,13/03/2024,Settled,72704.03,Counterparty_4,FX,NGN
2520,11/03/2024,18/03/2024,Delayed,722984.25,Counterparty_3,Bond,GBP
4865,11/03/2024,18/03/2024,Delayed,314389.42,Counterparty_28,Derivative,GBP
6636,11/03/2024,13/03/2024,Settled,338660.78,Counterparty_7,Stock,USD
1678,11/03/2024,13/03/2024,Settled,403577.2,Counterparty_6,FX,GBP
3021,11/03/2024,13/03/2024,Settled,286472.57,Counterparty_1,FX,USD
1943,11/03/2024,13/03/2024,Settled,785112.08,Counterparty_10,Bond,NGN
3854,11/03/2024,13/03/2024,Settled,938543.68,Counterparty_42,Bond,EUR
4927,11/03/2024,14/03/2024,Delayed,465571.3,Counterparty_9,Bond,NGN
8284,11/03/2024,13/03/2024,Settled,330048.69,Counterparty_47,Bond,GBP
130,11/03/2024,13/03/2024,Settled,511236.56,Counterparty_10,Stock,NGN
1316,11/03/2024,13/03/2024,Settled,643934.12,Counterparty_23,Derivative,NGN
2445,11/03/2024,13/03/2024,Settled,441000.91,Counterparty_33,Bond,USD
8591,11/03/2024,13/03/2024,Settled,847507.7,Counterparty_44,FX,USD
8334,11/03/2024,13/03/2024,Settled,432373.3,Counterparty_35,Stock,NGN
1989,12/03/2024,17/03/2024,Delayed,437413.85,Counterparty_47,Stock,EUR
8567,12/03/2024,14/03/2024,Settled,919119.24,Counterparty_33,Stock,NGN
119,12/03/2024,14/03/2024,Settled,892666.44,Counterparty_35,Stock,USD
3301,12/03/2024,14/03/2024,Settled,434038.76,Counterparty_5,Bond,GBP
3740,12/03/2024,14/03/2024,Settled,578313.22,Counterparty_7,Bond,GBP
8505,12/03/2024,14/03/2024,Settled,154211.46,Counterparty_9,Stock,USD
4664,12/03/2024,14/03/2024,Settled,828880.27,Counterparty_50,FX,GBP
7595,12/03/2024,14/03/2024,Settled,118439.69,Counterparty_19,Derivative,EUR
3747,12/03/2024,14/03/2024,Settled,663860.07,Counterparty_18,Derivative,GBP
1389,12/03/2024,14/03/2024,Settled,969851.22,Counterparty_27,FX,GBP
278,12/03/2024,14/03/2024,Settled,650313.97,Counterparty_10,FX,EUR
2233,12/03/2024,14/03/2024,Settled,902992.1,Counterparty_27,Derivative,NGN
3493,12/03/2024,14/03/2024,Settled,881092.03,Counterparty_38,Bond,NGN
3567,12/03/2024,14/03/2024,Settled,574713.29,Counterparty_13,Derivative,GBP
2454,12/03/2024,14/03/2024,Settled,347929.76,Counterparty_22,Derivative,EUR
3007,12/03/2024,14/03/2024,Settled,906180.97,Counterparty_17,Derivative,EUR
7974,12/03/2024,14/03/2024,Settled,905943.54,Counterparty_10,FX,GBP
2678,12/03/2024,14/03/2024,Settled,59033.86,Counterparty_21,FX,NGN
5535,12/03/2024,14/03/2024,Settled,164191.1,Counterparty_43,Stock,EUR
5579,12/03/2024,14/03/2024,Settled,911906.75,Counterparty_50,Derivative,USD
3136,12/03/2024,14/03/2024,Settled,617166.82,Counterparty_12,FX,EUR
4062,12/03/2024,14/03/2024,Settled,211108.24,Counterparty_1,Stock,GBP
5091,12/03/2024,14/03/2024,Settled,37424.59,Counterparty_25,Stock,EUR
8725,12/03/2024,19/03/2024,Delayed,865861.51,Counterparty_35,Derivative,USD
2857,12/03/2024,14/03/2024,Settled,221631.93,Counterparty_23,Derivative,GBP
7535,12/03/2024,14/03/2024,Settled,840602.31,Counterparty_1,Derivative,USD
5639,12/03/2024,14/03/2024,Settled,18480.72,Counterparty_38,FX,EUR
7,12/03/2024,14/03/2024,Settled,59025.53,Counterparty_12,Bond,NGN
3223,12/03/2024,14/03/2024,Settled,84470.78,Counterparty_26,Derivative,USD
9194,12/03/2024,16/03/2024,Delayed,809978.74,Counterparty_22,FX,USD
4183,13/03/2024,15/03/2024,Settled,682509.5,Counterparty_11,Bond,NGN
1857,13/03/2024,17/03/2024,Delayed,755286.89,Counterparty_26,Bond,GBP
8009,13/03/2024,15/03/2024,Settled,693816.33,Counterparty_1,Bond,GBP
3373,13/03/2024,15/03/2024,Settled,265370.39,Counterparty_38,Bond,GBP
4265,13/03/2024,19/03/2024,Delayed,660030.58,Counterparty_15,Bond,EUR
7026,13/03/2024,17/03/2024,Delayed,493848.25,Counterparty_27,Derivative,EUR
6792,13/03/2024,15/03/2024,Settled,304200.41,Counterparty_41,Stock,NGN
9466,13/03/2024,15/03/2024,Settled,954683.01,Counterparty_11,Stock,USD
4213,13/03/2024,15/03/2024,Settled,544800.54,Counterparty_9,Derivative,GBP
5441,13/03/2024,15/03/2024,Settled,460868.72,Counterparty_33,Stock,NGN
8058,13/03/2024,15/03/2024,Settled,235249.52,Counterparty_45,Derivative,USD
1622,13/03/2024,15/03/2024,Settled,61082.2,Counterparty_35,FX,USD
3974,13/03/2024,15/03/2024,Settled,709729.43,Counterparty_6,FX,EUR
1348,13/03/2024,15/03/2024,Settled,371667.72,Counterparty_12,FX,USD
5458,13/03/2024,15/03/2024,Settled,391526.51,Counterparty_4,Bond,GBP
8738,13/03/2024,15/03/2024,Settled,80902.5,Counterparty_49,Stock,EUR
2363,13/03/2024,15/03/2024,Settled,295745.67,Counterparty_20,Stock,NGN
3603,13/03/2024,15/03/2024,Settled,186085.09,Counterparty_12,Bond,GBP
3473,13/03/2024,19/03/2024,Delayed,610087.73,Counterparty_12,Bond,USD
7658,13/03/2024,15/03/2024,Settled,669716.04,Counterparty_11,Derivative,EUR
1008,13/03/2024,15/03/2024,Settled,849346.46,Counterparty_25,FX,EUR
7388,13/03/2024,15/03/2024,Settled,975894.99,Counterparty_7,Bond,EUR
8689,14/03/2024,20/03/2024,Delayed,223727.06,Counterparty_20,Stock,GBP
2905,14/03/2024,16/03/2024,Settled,522987.67,Counterparty_10,FX,GBP
1257,14/03/2024,16/03/2024,Settled,201324.2,Counterparty_4,Derivative,NGN
7610,14/03/2024,16/03/2024,Settled,211997.05,Counterparty_9,Stock,GBP
2869,14/03/2024,16/03/2024,Settled,283213.57,Counterparty_6,Stock,NGN
1193,14/03/2024,16/03/2024,Settled,346537.17,Counterparty_28,Derivative,NGN
3720,14/03/2024,16/03/2024,Settled,261787.48,Counterparty_38,Stock,EUR
2155,14/03/2024,16/03/2024,Settled,101536.84,Counterparty_5,Stock,EUR
2346,14/03/2024,16/03/2024,Settled,668904.07,Counterparty_38,Derivative,EUR
2025,14/03/2024,16/03/2024,Settled,419374.53,Counterparty_27,Bond,EUR
5703,14/03/2024,16/03/2024,Settled,565029.49,Counterparty_18,FX,NGN
117,14/03/2024,16/03/2024,Settled,803868.4,Counterparty_26,Bond,NGN
9217,14/03/2024,16/03/2024,Settled,537331.35,Counterparty_7,FX,NGN
8571,14/03/2024,20/03/2024,Delayed,393777.26,Counterparty_32,Derivative,USD
4740,14/03/2024,16/03/2024,Settled,621709.29,Counterparty_6,FX,USD
2436,14/03/2024,16/03/2024,Settled,390092.41,Counterparty_10,Bond,EUR
5433,14/03/2024,16/03/2024,Settled,677195.4,Counterparty_12,FX,GBP
3122,14/03/2024,19/03/2024,Delayed,248312.21,Counterparty_5,Stock,USD
8869,14/03/2024,16/03/2024,Settled,649431.52,Counterparty_22,Bond,GBP
7332,14/03/2024,16/03/2024,Settled,861763.33,Counterparty_8,Derivative,USD
7445,14/03/2024,16/03/2024,Settled,340320.96,Counterparty_36,Derivative,GBP
7891,14/03/2024,16/03/2024,Settled,151345,Counterparty_43,Bond,GBP
8092,14/03/2024,16/03/2024,Settled,443877,Counterparty_44,Derivative,USD
1617,14/03/2024,16/03/2024,Settled,994145.22,Counterparty_14,Bond,USD
4495,14/03/2024,17/03/2024,Delayed,735290.16,Counterparty_15,FX,USD
5208,15/03/2024,17/03/2024,Settled,435096.43,Counterparty_39,Derivative,EUR
8780,15/03/2024,22/03/2024,Delayed,339630.96,Counterparty_43,Derivative,NGN
6344,15/03/2024,17/03/2024,Settled,824692.55,Counterparty_20,Stock,GBP
6907,15/03/2024,17/03/2024,Settled,231748.33,Counterparty_9,Derivative,EUR
9960,15/03/2024,17/03/2024,Settled,234794.15,Counterparty_7,Bond,USD
1749,15/03/2024,19/03/2024,Delayed,760529.53,Counterparty_31,Bond,EUR
5845,15/03/2024,17/03/2024,Settled,873660.73,Counterparty_2,Bond,USD
6082,15/03/2024,17/03/2024,Settled,965552.4,Counterparty_35,FX,NGN
1459,15/03/2024,17/03/2024,Settled,216459.48,Counterparty_8,Derivative,NGN
7743,15/03/2024,17/03/2024,Settled,736217.61,Counterparty_19,FX,EUR
2979,15/03/2024,17/03/2024,Settled,703996.08,Counterparty_4,Stock,GBP
8186,15/03/2024,17/03/2024,Settled,150118.74,Counterparty_41,FX,USD
7131,15/03/2024,17/03/2024,Settled,283384.69,Counterparty_8,FX,GBP
6918,15/03/2024,17/03/2024,Settled,910923.39,Counterparty_33,Stock,EUR
3596,15/03/2024,19/03/2024,Delayed,645100.5,Counterparty_23,Bond,GBP
7776,15/03/2024,17/03/2024,Settled,26716.67,Counterparty_43,Stock,EUR
8649,15/03/2024,22/03/2024,Delayed,718885.14,Counterparty_32,FX,EUR
5586,15/03/2024,17/03/2024,Settled,56046.43,Counterparty_10,Bond,NGN
6145,15/03/2024,17/03/2024,Settled,783376.87,Counterparty_24,Derivative,NGN
9239,15/03/2024,17/03/2024,Settled,496723.26,Counterparty_23,Bond,USD
8482,15/03/2024,22/03/2024,Delayed,248684.52,Counterparty_50,Derivative,USD
9398,15/03/2024,17/03/2024,Settled,461105.44,Counterparty_47,Bond,GBP
7080,15/03/2024,17/03/2024,Settled,738557.21,Counterparty_46,Bond,EUR
3228,15/03/2024,17/03/2024,Settled,354917.06,Counterparty_20,Derivative,GBP
9746,15/03/2024,17/03/2024,Settled,688274.88,Counterparty_7,Derivative,NGN
2569,15/03/2024,17/03/2024,Settled,803679.26,Counterparty_25,Derivative,EUR
5198,15/03/2024,17/03/2024,Settled,64730.76,Counterparty_12,Derivative,NGN
6758,15/03/2024,17/03/2024,Settled,572742.87,Counterparty_45,FX,GBP
1240,15/03/2024,17/03/2024,Settled,186339.99,Counterparty_16,FX,USD
1983,15/03/2024,17/03/2024,Settled,458728.7,Counterparty_44,FX,GBP
1135,15/03/2024,20/03/2024,Delayed,683575.5,Counterparty_20,FX,USD
8437,16/03/2024,23/03/2024,Delayed,450645.17,Counterparty_44,Stock,NGN
6703,16/03/2024,18/03/2024,Settled,379576.95,Counterparty_15,Stock,EUR
8902,16/03/2024,18/03/2024,Settled,912671.63,Counterparty_36,Stock,EUR
9133,16/03/2024,18/03/2024,Settled,521294.77,Counterparty_35,Derivative,NGN
9995,16/03/2024,18/03/2024,Settled,125489.59,Counterparty_4,Derivative,GBP
4449,16/03/2024,18/03/2024,Settled,334858.52,Counterparty_9,FX,EUR
8497,16/03/2024,18/03/2024,Settled,994293.7,Counterparty_24,FX,USD
9756,16/03/2024,18/03/2024,Settled,270220.56,Counterparty_2,Bond,EUR
5680,16/03/2024,20/03/2024,Delayed,176714.39,Counterparty_21,Bond,NGN
1960,16/03/2024,23/03/2024,Delayed,785865.97,Counterparty_40,Derivative,USD
607,16/03/2024,18/03/2024,Settled,207127.38,Counterparty_47,Bond,USD
4210,16/03/2024,18/03/2024,Settled,57969.89,Counterparty_49,FX,GBP
8386,16/03/2024,18/03/2024,Settled,492022.71,Counterparty_9,Derivative,GBP
442,16/03/2024,18/03/2024,Settled,986652.94,Counterparty_12,Bond,NGN
7126,16/03/2024,18/03/2024,Settled,482512.92,Counterparty_3,Stock,NGN
4472,16/03/2024,18/03/2024,Settled,991541.24,Counterparty_34,Derivative,USD
6771,16/03/2024,18/03/2024,Settled,113727.7,Counterparty_19,FX,EUR
1746,16/03/2024,23/03/2024,Delayed,481862.81,Counterparty_20,FX,EUR
8471,16/03/2024,18/03/2024,Settled,220909.11,Counterparty_19,FX,GBP
7539,16/03/2024,18/03/2024,Settled,405249.09,Counterparty_12,FX,GBP
590,16/03/2024,18/03/2024,Settled,152750.79,Counterparty_5,Stock,GBP
4041,16/03/2024,18/03/2024,Settled,866235.44,Counterparty_8,Derivative,EUR
4434,16/03/2024,18/03/2024,Settled,922511.85,Counterparty_15,Bond,GBP
9515,16/03/2024,18/03/2024,Settled,624148.42,Counterparty_40,Derivative,NGN
1455,16/03/2024,18/03/2024,Settled,31356.67,Counterparty_42,Derivative,USD
8546,16/03/2024,18/03/2024,Settled,514119.75,Counterparty_33,Derivative,GBP
1512,16/03/2024,18/03/2024,Settled,718404.95,Counterparty_35,Bond,NGN
2498,16/03/2024,18/03/2024,Settled,865711.57,Counterparty_50,Bond,USD
2748,17/03/2024,23/03/2024,Delayed,147815.75,Counterparty_17,Derivative,USD
9493,17/03/2024,19/03/2024,Settled,349129.5,Counterparty_44,Stock,GBP
7909,17/03/2024,19/03/2024,Settled,395380.54,Counterparty_43,Stock,EUR
9156,17/03/2024,19/03/2024,Settled,127009.65,Counterparty_32,Stock,EUR
8132,17/03/2024,19/03/2024,Settled,608963.02,Counterparty_19,Bond,EUR
5558,17/03/2024,19/03/2024,Settled,736184.49,Counterparty_34,FX,USD
8242,17/03/2024,19/03/2024,Settled,677664.5,Counterparty_43,FX,NGN
2895,17/03/2024,19/03/2024,Settled,152443.48,Counterparty_17,Stock,EUR
5728,17/03/2024,19/03/2024,Settled,98512.43,Counterparty_29,FX,NGN
9651,17/03/2024,19/03/2024,Settled,288043,Counterparty_1,Derivative,NGN
8004,17/03/2024,19/03/2024,Settled,922649.83,Counterparty_8,FX,EUR
1154,17/03/2024,24/03/2024,Delayed,680460.63,Counterparty_2,Derivative,GBP
6685,17/03/2024,19/03/2024,Settled,694437.52,Counterparty_28,Stock,GBP
7078,17/03/2024,19/03/2024,Settled,637767.21,Counterparty_14,FX,NGN
4902,17/03/2024,19/03/2024,Settled,484376.36,Counterparty_11,Derivative,GBP
1852,17/03/2024,19/03/2024,Settled,816130.99,Counterparty_47,Bond,USD
9366,17/03/2024,19/03/2024,Settled,505658.85,Counterparty_7,FX,NGN
7284,17/03/2024,19/03/2024,Settled,622926.85,Counterparty_11,Bond,EUR
1999,17/03/2024,19/03/2024,Settled,57997.67,Counterparty_39,Bond,GBP
1006,17/03/2024,19/03/2024,Settled,659124.58,Counterparty_19,Stock,GBP
5648,17/03/2024,19/03/2024,Settled,735493.29,Counterparty_37,Derivative,GBP
4655,17/03/2024,19/03/2024,Settled,384013.74,Counterparty_12,Derivative,NGN
4471,17/03/2024,19/03/2024,Settled,907134.92,Counterparty_7,Derivative,GBP
2451,17/03/2024,19/03/2024,Settled,270977.44,Counterparty_41,Bond,USD
7541,17/03/2024,19/03/2024,Settled,192681.31,Counterparty_48,Stock,GBP
7373,17/03/2024,19/03/2024,Settled,100396.73,Counterparty_7,Derivative,NGN
6083,17/03/2024,19/03/2024,Settled,377971.13,Counterparty_29,Derivative,EUR
3904,17/03/2024,21/03/2024,Delayed,251918.1,Counterparty_45,FX,NGN
4107,17/03/2024,19/03/2024,Settled,965337.42,Counterparty_30,Bond,USD
436,17/03/2024,19/03/2024,Settled,701268.16,Counterparty_44,Derivative,GBP
5005,17/03/2024,19/03/2024,Settled,869780.04,Counterparty_27,Derivative,EUR
3060,17/03/2024,21/03/2024,Delayed,951471.8,Counterparty_23,Stock,EUR
942,17/03/2024,19/03/2024,Settled,554623.82,Counterparty_2,Bond,USD
4401,18/03/2024,20/03/2024,Settled,124160.5,Counterparty_37,Derivative,EUR
7729,18/03/2024,20/03/2024,Settled,933745.23,Counterparty_47,FX,NGN
3026,18/03/2024,25/03/2024,Delayed,374547.13,Counterparty_48,FX,GBP
1772,18/03/2024,20/03/2024,Settled,785231.53,Counterparty_47,FX,USD
8388,18/03/2024,20/03/2024,Settled,333908.5,Counterparty_1,Bond,GBP
6330,18/03/2024,20/03/2024,Settled,53657.08,Counterparty_27,Derivative,NGN
6317,18/03/2024,20/03/2024,Settled,723811.04,Counterparty_15,Derivative,EUR
3952,18/03/2024,20/03/2024,Settled,835112.26,Counterparty_30,Bond,USD
9975,18/03/2024,20/03/2024,Settled,443810.19,Counterparty_27,Stock,GBP
3732,18/03/2024,20/03/2024,Settled,968108.31,Counterparty_28,FX,NGN
6869,18/03/2024,21/03/2024,Delayed,578494.03,Counterparty_9,Bond,EUR
659,18/03/2024,20/03/2024,Settled,646271.32,Counterparty_36,Stock,GBP
4733,18/03/2024,20/03/2024,Settled,724305.16,Counterparty_3,Derivative,EUR
1180,18/03/2024,20/03/2024,Settled,541725.31,Counterparty_37,Bond,NGN
9135,18/03/2024,20/03/2024,Settled,776830.23,Counterparty_26,FX,GBP
9891,18/03/2024,20/03/2024,Settled,717330.89,Counterparty_11,Derivative,NGN
3364,18/03/2024,20/03/2024,Settled,264797.92,Counterparty_41,FX,NGN
2510,18/03/2024,20/03/2024,Settled,893197.11,Counterparty_17,FX,NGN
7917,18/03/2024,20/03/2024,Settled,680902.51,Counterparty_19,Stock,EUR
6927,18/03/2024,20/03/2024,Settled,403635.72,Counterparty_25,Bond,NGN
9946,18/03/2024,20/03/2024,Settled,254247.52,Counterparty_35,Derivative,NGN
1811,18/03/2024,20/03/2024,Settled,660642.42,Counterparty_28,Stock,NGN
9486,18/03/2024,20/03/2024,Settled,624129.63,Counterparty_16,Bond,NGN
941,18/03/2024,20/03/2024,Settled,274781.17,Counterparty_35,Bond,NGN
8608,19/03/2024,22/03/2024,Delayed,250617.6,Counterparty_20,Bond,GBP
2170,19/03/2024,21/03/2024,Settled,325778.91,Counterparty_49,Bond,GBP
9922,19/03/2024,21/03/2024,Settled,870036.03,Counterparty_38,Derivative,EUR
7325,19/03/2024,21/03/2024,Settled,68942.22,Counterparty_29,Stock,NGN
5280,19/03/2024,21/03/2024,Settled,343683.69,Counterparty_16,Stock,GBP
2987,19/03/2024,21/03/2024,Settled,52617.05,Counterparty_2,Derivative,GBP
1908,19/03/2024,21/03/2024,Settled,368572.81,Counterparty_36,Stock,NGN
3307,19/03/2024,21/03/2024,Settled,373160.74,Counterparty_1,Bond,GBP
6885,19/03/2024,21/03/2024,Settled,943252.65,Counterparty_29,FX,EUR
1552,19/03/2024,21/03/2024,Settled,602010.21,Counterparty_18,FX,GBP
6423,19/03/2024,21/03/2024,Settled,59179.59,Counterparty_10,Stock,EUR
136,19/03/2024,26/03/2024,Delayed,323879.73,Counterparty_50,Derivative,USD
1123,19/03/2024,21/03/2024,Settled,862265.49,Counterparty_35,FX,EUR
4355,19/03/2024,21/03/2024,Settled,541572.71,Counterparty_7,FX,USD
6690,19/03/2024,21/03/2024,Settled,73663.53,Counterparty_31,Derivative,NGN
175,19/03/2024,21/03/2024,Settled,645527.62,Counterparty_42,Bond,EUR
2275,19/03/2024,21/03/2024,Settled,950580.52,Counterparty_21,FX,GBP
9597,19/03/2024,21/03/2024,Settled,498258.81,Counterparty_16,FX,GBP
1754,19/03/2024,21/03/2024,Settled,241960.26,Counterparty_14,Stock,NGN
2302,19/03/2024,21/03/2024,Settled,572476.59,Counterparty_37,Derivative,EUR
9762,19/03/2024,21/03/2024,Settled,147749.67,Counterparty_7,Stock,GBP
663,19/03/2024,21/03/2024,Settled,606169.04,Counterparty_22,Bond,USD
5375,19/03/2024,21/03/2024,Settled,484688.86,Counterparty_1,Bond,GBP
748,19/03/2024,21/03/2024,Settled,544009.31,Counterparty_20,Derivative,USD
8452,19/03/2024,21/03/2024,Settled,115895.93,Counterparty_8,FX,EUR
3179,19/03/2024,21/03/2024,Settled,814311.56,Counterparty_13,Derivative,USD
8924,19/03/2024,25/03/2024,Delayed,828215.24,Counterparty_42,Stock,EUR
6491,19/03/2024,21/03/2024,Settled,604188.96,Counterparty_45,FX,GBP
3175,19/03/2024,21/03/2024,Settled,71421.45,Counterparty_13,FX,USD
2719,19/03/2024,21/03/2024,Settled,847213.77,Counterparty_2,Bond,EUR
7601,19/03/2024,21/03/2024,Settled,668351.43,Counterparty_41,FX,NGN
7745,19/03/2024,21/03/2024,Settled,463927.62,Counterparty_25,Stock,USD
9551,19/03/2024,21/03/2024,Settled,116559.55,Counterparty_29,Bond,EUR
3817,19/03/2024,21/03/2024,Settled,359849.54,Counterparty_18,Stock,USD
4849,19/03/2024,21/03/2024,Settled,763752.33,Counterparty_36,FX,USD
806,19/03/2024,21/03/2024,Settled,736707.79,Counterparty_24,FX,EUR
5503,19/03/2024,21/03/2024,Settled,233625.7,Counterparty_16,FX,NGN
9638,20/03/2024,22/03/2024,Settled,19506.05,Counterparty_35,Derivative,EUR
5994,20/03/2024,24/03/2024,Delayed,499468.98,Counterparty_43,Bond,USD
8701,20/03/2024,22/03/2024,Settled,927972.73,Counterparty_35,FX,GBP
6630,20/03/2024,22/03/2024,Settled,699828.34,Counterparty_17,Bond,NGN
1640,20/03/2024,22/03/2024,Settled,927073.97,Counterparty_9,Bond,NGN
1196,20/03/2024,22/03/2024,Settled,871665.27,Counterparty_15,Derivative,EUR
1584,20/03/2024,22/03/2024,Settled,497270.09,Counterparty_27,Derivative,USD
2829,20/03/2024,22/03/2024,Settled,429273.32,Counterparty_34,Stock,USD
5792,20/03/2024,22/03/2024,Settled,663196.93,Counterparty_34,Derivative,GBP
1407,20/03/2024,24/03/2024,Delayed,844326.28,Counterparty_21,FX,GBP
313,20/03/2024,22/03/2024,Settled,26325.39,Counterparty_40,Derivative,USD
4015,20/03/2024,22/03/2024,Settled,641862.98,Counterparty_18,Bond,USD
402,20/03/2024,22/03/2024,Settled,902650.35,Counterparty_48,FX,EUR
8485,20/03/2024,22/03/2024,Settled,720865.83,Counterparty_2,Derivative,EUR
459,20/03/2024,24/03/2024,Delayed,57246.97,Counterparty_25,Derivative,GBP
6408,20/03/2024,26/03/2024,Delayed,315273.05,Counterparty_48,FX,GBP
7262,20/03/2024,22/03/2024,Settled,191223.08,Counterparty_29,Stock,GBP
6765,20/03/2024,22/03/2024,Settled,793047.21,Counterparty_37,Bond,EUR
6635,20/03/2024,22/03/2024,Settled,639735.43,Counterparty_37,FX,USD
38,20/03/2024,22/03/2024,Settled,98574.44,Counterparty_21,Bond,USD
6200,20/03/2024,22/03/2024,Settled,73449.79,Counterparty_25,Stock,USD
6464,20/03/2024,22/03/2024,Settled,268779.14,Counterparty_5,Bond,NGN
3824,20/03/2024,22/03/2024,Settled,328851.3,Counterparty_26,FX,NGN
1894,20/03/2024,22/03/2024,Settled,204831.6,Counterparty_44,FX,EUR
6251,20/03/2024,22/03/2024,Settled,464346.01,Counterparty_46,FX,NGN
5278,20/03/2024,22/03/2024,Settled,333396.75,Counterparty_24,Stock,EUR
9915,21/03/2024,23/03/2024,Settled,452044.44,Counterparty_47,FX,NGN
8217,21/03/2024,23/03/2024,Settled,563267.41,Counterparty_33,FX,NGN
4334,21/03/2024,23/03/2024,Settled,644312.62,Counterparty_30,Bond,EUR
2222,21/03/2024,25/03/2024,Delayed,541157.78,Counterparty_48,FX,EUR
6412,21/03/2024,23/03/2024,Settled,352878.74,Counterparty_47,FX,USD
1632,21/03/2024,25/03/2024,Delayed,348223.95,Counterparty_3,Derivative,GBP
1641,21/03/2024,23/03/2024,Settled,540417.17,Counterparty_5,Bond,EUR
9855,21/03/2024,23/03/2024,Settled,863165.75,Counterparty_49,Bond,USD
5650,21/03/2024,23/03/2024,Settled,581175.24,Counterparty_9,FX,USD
2609,21/03/2024,23/03/2024,Settled,707269.51,Counterparty_45,Derivative,NGN
1270,21/03/2024,23/03/2024,Settled,292370.92,Counterparty_14,Derivative,GBP
383,21/03/2024,28/03/2024,Delayed,629313.9,Counterparty_45,Derivative,EUR
5890,21/03/2024,28/03/2024,Delayed,451678.94,Counterparty_29,Derivative,GBP
5011,21/03/2024,23/03/2024,Settled,166334.27,Counterparty_5,FX,EUR
161,21/03/2024,23/03/2024,Settled,368415.35,Counterparty_19,Bond,GBP
8981,21/03/2024,23/03/2024,Settled,755117.66,Counterparty_11,Bond,GBP
8155,21/03/2024,23/03/2024,Settled,795277.81,Counterparty_4,FX,NGN
5425,21/03/2024,23/03/2024,Settled,445268.06,Counterparty_9,Bond,USD
973,21/03/2024,23/03/2024,Settled,732839.53,Counterparty_1,Bond,USD
